x1,x2,x3,y
1.30081457930814,1.24138118413361,-1.55416665475107,-0.561856173357447
1.32545925628229,1.37307935974863,-1.26819123586117,-0.515820046134713
1.04935284169812,1.06462921170878,-1.03646146807929,-0.540868499031778
1.45914821842361,1.56114742402183,-1.03744732854844,-0.177991250446616
1.0596050774962,1.37025188318691,-1.22666568452542,-1.46737700874697
1.61730070149765,1.69057897073168,-1.48388131518968,-0.371464793577223
1.17596464902493,1.38079198411658,-1.07975114918779,-1.13345312880733
1.1729773871608,1.48454180901269,-1.64710070505914,-2.11127468041475
1.67892014566872,1.77334675033496,-1.83584292848164,-0.957624739400904
1.31523830094353,0.94761993568889,-1.31571604596484,0.799067672016659
1.27030889579129,1.04839905077712,-1.31635103714726,0.579436135239887
1.69691646494616,1.21146897986841,-1.23998306227201,1.97320912403154
1.4133453850666,1.47373271916002,-1.38405009872496,-0.290993970783572
1.45794948281166,1.72467181171972,-1.26701095193006,-1.17651948571235
1.98450239747661,2.03485566603414,-1.64544291154267,-0.420399366212096
